349|Hitchcock, Alfred (I)
350|Hoblit, Gregory
351|Hoffman, Michael (I)
352|Hogan, David (I)
353|Hogan, P.J.
354|Holden Jones, Amy
355|Holland, Agnieszka
356|Holland, Savage Steve
357|Holland, Tom (I)
358|Holofcener, Nicole
359|Hooks, Kevin
360|Hopkins, Anthony (I)
361|Hopkins, Stephen (I)
362|Hopper, Dennis
363|Horton, Peter (I)
364|Hossein, Robert
365|Hough, John (I)
366|Howard, Ron (I)
367|Howitt, Peter (II)
368|Hudlin, Reginald (I)
369|Hughes, Albert (I)
370|Hughes, Allen
371|Hughes, Bronwen
372|Hughes, Howard (I)
373|Hunt, Pixote
374|Hunter, Tim (I)
375|Huston, Anjelica
376|Huston, John (I)
377|Hyams, Peter
378|Hytner, Nicholas
379|Ireland, Dan
380|Irvin, John
381|Ivory, James
382|Jackson, Mick (I)
383|Jackson, Peter (I)
384|Jackson, Wilfred (I)
385|Jacobs, Alan (I)
386|Jaglom, Henry
387|James, Steve (II)
388|Jankel, Annabel
389|Jarmusch, Jim
390|Jarre, Kevin
391|Jeunet, Jean-Pierre
392|Jewison, Norman
393|Joanou, Phil
394|Joffe, Mark (I)
395|Joffé, Roland
396|Johnson, Kenneth (I)
397|Johnson, Patrick Read
398|Johnston, Joe (I)
399|Jong, Ate de
400|Jordan, Neil (I)
401|Judson, Stephen
402|Kalvert, Scott
403|Kanganis, Charles T.
404|Kaplan, Betty (I)
405|Kaplan, Jonathan (I)
406|Kasdan, Lawrence
407|Kaufman, Philip (I)
408|Kaurismäki, Mika
409|Kay, Stephen (III)
410|Kazan, Elia
411|Keach, James
412|Keaton, Diane
413|Keeve, Douglas
414|Keighley, William
415|Kelley, John Patrick
416|Kellner, Charlie
417|Kelly, Gene (I)
418|Keshishian, Alek
419|Kessler, Stephen (I)
420|Kidron, Beeban
421|King, Henry (I)
422|King, Rob (III)
423|Kinney, Jack (I)
424|Kitano, Takeshi
425|Kleiser, Randal
426|Kloves, Steve
427|Koepp, David
428|Kopple, Barbara
429|Koster, Henry
430|Kotcheff, Ted
431|Kouf, Jim (I)
432|Krueger, Lisa (I)
433|Kubrick, Stanley
434|Kurosawa, Akira
435|Kurtzman, Robert
436|Kusturica, Emir
437|Kwapis, Ken
438|Kwietniowski, Richard (I)
439|La Cava, Gregory
440|LaBute, Neil
441|Lam, Ringo
442|Landis, John (I)
443|Lang, Fritz (I)
444|Lang, Walter (I)
445|Lapine, James
446|Lasseter, John
447|Lavin, Julianna
448|Lawrence, Diarmuid
449|Lawton, J.F.
450|Leacock, Robert (I)
451|Lean, David (I)
452|Leconte, Patrice
453|Leder, Mimi
454|Lee Thompson, J.
455|Lee, Ang
456|Lee, Spike
457|Lehmann, Michael (I)
458|Leigh, Mike (I)
459|Leisen, Mitchell
460|Leker, Larry
461|Lemmons, Kasi
462|Leonard, Brett (I)
463|Leonard, Robert Z.
464|Leone, Sergio (I)
465|Leonetti, John R.
466|LeRoy, Mervyn
467|Levant, Brian
468|Levinson, Barry (I)
469|Levy, Jefery
470|Levy, Shuki
471|Lewis, Joseph H.
472|Lewis, Mark (I)
473|Lieberman, Robert (I)
474|Liman, Doug
475|Lindsay-Hogg, Michael
476|Linklater, Richard
477|Little, Dwight H.
478|Livingston, Jennie (I)
479|Llosa, Luis
480|Loach, Ken
481|Logan, Joshua (I)
482|Loncraine, Richard
483|Longo, Robert (I)
484|Low, Stephen (I)
485|Lubitsch, Ernst
486|Lucas, George (I)
487|Luhrmann, Baz
488|Lumet, Sidney
489|Luske, Hamilton
490|Lustig, Dana (I)
491|Lynch, David (I)
492|Lynch, Jennifer Chambers
493|Lynn, Jonathan (I)
494|Macdonald, Hettie
495|MacGillivray, Greg
496|Maddin, Guy
497|Makhmalbaf, Mohsen
498|Makin, Kelly
499|Malle, Louis
500|Mallon, Jim
501|Mamet, David (I)
502|Mamoulian, Rouben
503|Mandel, Robert (I)
504|Mandoki, Luis
505|Mangold, James
506|Mankiewicz, Joseph L.
507|Mann, Anthony (I)
508|Mann, Farhad
509|Mann, Michael (I)
510|Mantello, Joe
511|Marino, Frank (I)
512|Marks, Ross Kagan
513|Marsden, Joel B.
514|Marshall, Frank (I)
515|Marshall, Garry (I)
516|Marshall, Penny (I)
517|Martin, Darnell
518|Martin, Lionel C.
519|Mathias, Sean
520|Matthau, Charles
521|Mayfield, Les
522|Mayo, Archie
523|Mayron, Melanie
524|Mazursky, Paul
525|McCallie, Doug
526|McCarey, Leo
527|McCartney, Paul
528|McCormack, Jon (I)
529|McGehee, Scott
530|McGrath, Douglas
531|McHenry, Doug
532|McKay, Jim (I)
533|McLachlan, Dee
534|McLeod, Norman Z.
535|McNaughton, John
536|McTiernan, John
537|Meckler, Nancy
538|Medak, Peter (I)
539|Megahey, Leslie
540|Menaul, Christopher
541|Menkes, Nina
542|Metcalfe, Tim (I)
543|Meyer, Nicholas (I)
544|Meza, Eric
545|Michaels, Sean (I)
546|Mihalka, George
547|Miller, George (I)
548|Miller, Paul (I)
549|Miller, Randall (I)
550|Miller, Rebecca (I)
551|Miner, Steve (I)
552|Minghella, Anthony
553|Minkoff, Rob
554|Minnelli, Vincente
555|Mirkin, David
556|Mitterrand, Frédéric
557|Mock, Freida Lee
558|Moleón, Rafael
559|Moore, Michael (II)
560|Moorhouse, Jocelyn
561|Morahan, Andrew
562|Morey, Larry
563|Morris, Errol
564|Morton, Rocky
565|Mottola, Greg
566|Moyle, Allan
567|Mulcahy, Russell
568|Mulligan, Robert (I)
569|Murlowski, John (I)
570|Murphy, Geoff
571|Musallam, Izidore K.
572|Musker, John
573|Nair, Mira
574|Nakano, Desmond
575|Nava, Gregory
576|Nelson, Jessie (I)
577|Newell, Mike (I)
578|Niccol, Andrew
579|Nichetti, Maurizio
580|Nicholas, Gregor
581|Nichols, Mike (I)
582|Nicolella, John
583|Nimoy, Leonard
584|Noonan, Chris (I)
585|Noonan, Tom (I)
586|Noyce, Phillip
587|Nunez, Victor (I)
588|Nuridsany, Claude
589|O'Connor, Pat (I)
590|O'Hagan, John
591|O'Sullivan, Thaddeus
592|Oedekerk, Steve
593|Ofteringer, Susanne
594|Ogrodnik, Mo
595|Ophüls, Max
596|Orr, James (I)
597|Oz, Frank
598|Pacino, Al (I)
599|Pakula, Alan J.
600|Park, Nick (I)
601|Parker, Alan (I)
602|Parker, Oliver (I)
603|Paskaljevic, Goran
604|Pasolini, Pier Paolo
605|Pasquin, John
606|Pate, Jonas
607|Pate, Josh
608|Paul, Steven (I)
609|Paxton, Michael
610|Payne, Alexander (I)
611|Payson, John
612|Pearce, Perce
613|Peckinpah, Sam
614|Penn, Arthur (I)
615|Penn, Sean (I)
616|Pennebaker, D.A.
617|Peploe, Clare
618|Petersen, Wolfgang
619|Petrie Jr., Daniel
620|Petrie, Daniel
621|Petrie, Donald (I)
622|Pillsbury, Sam
623|Platt, Lucas
624|Polanski, Roman (I)
625|Poliakoff, Stephen (I)
626|Pollack, Jeff (I)
627|Pollack, Sydney
628|Pompucci, Leone
629|Pope, Angela
630|Pope, Tim (I)
631|Potter, Sally (I)
632|Potterton, Gerald
633|Prasad, Udayan
634|Preminger, Otto
635|Pressman, Michael
636|Proyas, Alex
637|Puopolo, L.A.
638|Pytka, Joe
639|Pyun, Albert
640|Pérennou, Marie
641|Radford, Michael (I)
642|Raimi, Sam
643|Rainer, Yvonne
644|Ramis, Harold
645|Ransen, Mort
646|Rappeneau, Jean-Paul
647|Rash, Steve
648|Ratner, Brett
649|Ray, Nicholas (I)
650|Ray, Sandip
651|Ray, Satyajit
652|Red, Eric
653|Redford, Robert (I)
654|Reed, Carol (I)
655|Reeves, Matt (I)
656|Reid, Tim (I)
657|Reiner, Carl
658|Reiner, Rob
659|Reitherman, Wolfgang
660|Reitman, Ivan
661|René, Norman
662|Resnick, Adam
663|Reynolds, Kevin (I)
664|Rhee, Phillip
665|Rhodes, Michael Ray
666|Rich, Matty
667|Rich, Richard
668|Richardson, Tony (I)
669|Rickman, Alan (I)
670|Ritchie, Michael (I)
671|Roach, Jay
672|Robbins, Brian (I)
673|Robbins, Tim (I)
674|Robert, Vincent (I)
675|Roberts, Bill (I)
676|Robinson, Phil Alden (I)
677|Rocco, Marc
678|Rockwell, Alexandre
679|Rodriguez, Robert (I)
680|Roeg, Nicolas
681|Romero, George A. (I)
682|Roodt, Darrell (I)
683|Rose, Bernard
684|Rosenberg, Craig
685|Rosenberg, Stuart (I)
686|Ross, Benjamin (I)
687|Ross, Herbert (I)
688|Rozema, Patricia
689|Ruben, Joseph
690|Rubino, John (I)
691|Rudolph, Alan (I)
692|Rush, Richard (I)
693|Russell, Chuck (I)
694|Russell, David O.
695|Rydell, Mark
696|Rymer, Michael (I)
697|Sabella, Paul
698|Salomon, Mikael
699|Salva, Victor
700|Salvatores, Gabriele
701|Salwen, Hal
702|Sandrich, Mark
703|Sarafian, Deran
704|Satterfield, Paul (I)
705|Sautet, Claude
706|Saville, Victor
707|Sayles, John (I)
708|Schaeffer, Eric (I)
709|Schaffner, Franklin J.
710|Scheinman, Andrew
711|Schepisi, Fred
712|Schlamme, Thomas (I)
713|Schlesinger, John (I)
714|Schlöndorff, Volker
715|Schnabel, Julian
716|Schrader, Paul (I)
717|Schroeder, Barbet
718|Schulman, Tom
719|Schumacher, Joel
720|Schwartz, Stefan (I)
721|Scorsese, Martin (I)
722|Scott, Campbell
723|Scott, Ridley
724|Scott, Tony (I)
725|Scribner, George
726|Segal, Peter
727|Sehr, Peter
728|Seiter, William A.
729|Selick, Henry
730|Semler, Dean
731|Sena, Dominic
732|Sereny, Eva
733|Shadyac, Tom
734|Shafer, Dirk (I)
735|Shapiro, Alan (I)
736|Sharpsteen, Ben
737|Shatner, William
738|Shelly, Adrienne
739|Shelton, Ron
740|Sheridan, Jim (I)
741|Sherman, Cindy
742|Shin, Nelson (I)
743|Shum, Mina
744|Shyer, Charles
745|Sichel, Alex
746|Siegel, David (III)
747|Silberling, Brad
748|Silk, Lawrence
749|Silver, Scott (I)
750|Singer, Bryan
751|Singleton, John (I)
752|Sinofsky, Bruce
753|Sipes, Andrew
754|Sjöström, Victor
755|Sloan, Holly Goldberg
756|Smith, Charles Martin
757|Smith, John N.
758|Smith, Kevin (I)
759|Smith, Mel (I)
760|Smith-Boylan, Amy
761|Smithee, Alan (I)
762|Soderbergh, Steven
763|Softley, Iain
764|Solondz, Todd
765|Sommers, Stephen
766|Sonnenfeld, Barry
767|Spacey, Kevin
768|Speiser, Aaron
769|Spence, Greg (I)
770|Spencer, Henry (II)
771|Spheeris, Penelope
772|Spicer, Bryan
773|Spielberg, Steven
774|Spiers, Bob (I)
775|Spirer, Peter (I)
776|Spottiswoode, Roger
777|Stanley, Richard (I)
778|Stevens, Art (I)
779|Stevens, George (I)
780|Stevenson, Robert (I)
781|Stiller, Ben
782|Stillman, Whit
783|Stone, Oliver (I)
784|Stones, Tad
785|Stopkewich, Lynne
786|Streisand, Barbra
787|Streitfeld, Susan
788|Strick, Wesley
789|Stuart, Jeb (I)
790|Sturges, John
791|Sturridge, Charles
792|Sullivan, Daniel J. (I)
793|Sullivan, John F.
794|Sutherland, Kiefer (I)
795|Suzuki, Keiichi
796|Svankmajer, Jan
797|Swift, David (II)
798|Szwarc, Jeannot
799|Talalay, Rachel
800|Talkington, C.M.
801|Tamahori, Lee
802|Taplitz, Daniel (I)
803|Tarantino, Quentin
804|Tarkovsky, Andrei
805|Taurog, Norman
806|Taylor, Renée (I)
807|Tennant, Andy (I)
808|Thomas, Betty (I)
809|Thompson, Brett (I)
810|Thompson, Caroline (I)
811|Thornton, Billy Bob
812|Tillman Jr., George (I)
813|Tokar, Norman
814|Tolkin, Michael
815|Tong, Stanley (I)
816|Townsend, Robert (I)
817|Troche, Rose
818|Trousdale, Gary
819|Trueba, Fernando
820|Tsui, Hark
821|Tsukamoto, Shin'ya
822|Tucci, Stanley (I)
823|Turner, Paul (I)
824|Turteltaub, Jon
825|Twohy, David
826|Underwood, Ron (I)
827|Vadim, Roger
828|Van Damme, Jean-Claude
829|Van Dyke, W.S.
830|Van Lawick, Hugo
831|Van Sant, Gus
832|Verducci, Pat
833|Verhoeven, Paul (I)
834|Verow, Todd
835|Vidor, King
836|Vilsmaier, Joseph
837|Vitale, Tony (I)
838|von Scherler Mayer, Daisy
839|von Trier, Lars
840|Wachowski, Lana
841|Wachowski, Lilly
842|Walsh, John (IV)
843|Walton, Fred (II)
844|Wang, Harvey (I)
845|Wang, Wayne
846|Ward, David S.
847|Warren, Jennifer (I)
848|Waters, Jane
849|Waters, John (I)
850|Waters, Mark (VIII)
851|Weiland, Paul
852|Weir, Peter (I)
853|Weisman, Sam (I)
854|Welles, Orson
855|Wellman, William A.
856|Wells, Simon (I)
857|Wenders, Wim
858|Werker, Alfred L.
859|West, Simon (I)
860|Whale, James (I)
861|Whitaker, Forest
862|White, Steve (II)
863|Whitesell, John (I)
864|Whitmore II, Preston A.
865|Widen, Gregory
866|Wilcox, Fred M.
867|Wilder, Billy
868|Wilding, Gavin (I)
869|Williams, Paul (I)
870|Williamson, Fred
871|Wilson, Andy (IV)
872|Wilson, Hugh (I)
873|Wilson, Jim (I)
874|Winant, Scott
875|Wincer, Simon
876|Winer, Harry (I)
877|Winick, Gary
878|Winkler, Irwin
879|Winning, David (I)
880|Winterbottom, Michael
881|Wise, Kirk
882|Wise, Robert (I)
883|Witcher, Theodore
884|Wolodarsky, Wallace
885|Woo, John (I)
886|Wood, Sam (I)
887|Wright, Geoffrey (I)
888|Wyler, William
889|Yagher, Kevin
890|Yakin, Boaz
891|Yates, Peter (I)
892|Yeaworth Jr., Irvin S.
893|Young, Lance (I)
894|Young, Robert (III)
895|Young, Robert M. (I)
896|Yu, Ronny
897|Zaillian, Steven
898|Zaks, Jerry
899|Zamm, Alex
900|Zeffirelli, Franco
901|Zemeckis, Robert
902|Zieff, Howard
903|Zinnemann, Fred
904|Zlotoff, Lee David
905|Zucker, Jerry
906|Zwick, Edward
907|Zwigoff, Terry
908|Ôtomo, Katsuhiro
